filepath,class_id,class_name,split
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_shimla_mirch/5d8052f0d3.jpg,4,aloo_shimla_mirch,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_shimla_mirch/62b50034b3.jpg,4,aloo_shimla_mirch,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_shimla_mirch/6a883ced3e.jpg,4,aloo_shimla_mirch,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_shimla_mirch/6af6f4dfe9.jpg,4,aloo_shimla_mirch,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_shimla_mirch/6b243b6acc.jpg,4,aloo_shimla_mirch,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/004bd4d6cd.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/03b0fedc34.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/11c8d61025.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/11da917821.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/14a0a9e2e6.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/16bcf1d5b8.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/17ac518dc6.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/1ae2362cff.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/1d825896d3.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/1dbb376e65.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/1e00272870.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/1f6472d8be.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/21d8d67b04.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/23b46d3513.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/26b97dc697.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/26dba0dd81.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/29e32bdf3b.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/2a2944e670.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/2bc7391acb.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/2c09787601.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/2c7eab292d.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/2cb4df3a6a.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/2e9b9ec2a7.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/2f072aa30b.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/33ec1ae1fe.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/3abfca97d1.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/3be53b71ca.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/44ce6ce2dc.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/4bb6bb23de.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/4eb99cdf90.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/50ec66e090.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/54c815005f.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/58d9036046.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/5c64ff30af.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/aloo_tikki/5f4bd15aa6.jpg,5,aloo_tikki,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/08d5d2be70.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/0a1d7d085c.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/0b3026c349.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/0b9a4d0ea8.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/0f964b310f.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/15b99a14c3.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/19e9391328.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/1c5af2c89c.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/1e6623ddfb.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/1f2cc8da58.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/2a3fea2107.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/2a667719d6.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/2bf44d9f27.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/2d5317d3d7.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/2d6823df8f.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/2e2b1fc3ef.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/3b2423109c.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/3c222dedb7.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/4a6fadbe8f.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/4b8a4e7da7.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/4be6e630c3.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/4ce846d106.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/4cfef304e0.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/4d492d90ce.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/4dd5ccddce.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/4f1b1e5bff.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/5b789d408c.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/5c2b11b7fd.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/5fa2d6663e.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/6b1186175c.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/6ea0975860.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/6fb51f38d5.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/7a00e0bc6f.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/7a149db8d2.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/anarsa/7b43d28e95.jpg,6,anarsa,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/000c3b0a6a.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/007c4a2229.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/00a5324fe8.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/00dd586fe7.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/01e889cf43.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/02f2e49039.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/0b8538cf60.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/0bcca9f997.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/10a489e736.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/11cdc433bf.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/18e767b912.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/19d035e698.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/1a85553f3a.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/1e734cc797.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/2bbff54710.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/2d649b9126.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/2f1576de9d.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/2f98cadba7.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/34a12765a3.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/37ecd7b6f8.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/3e4a0df5f9.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/3fb1cc25a3.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/42c26c6c89.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/43e52e24c7.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/46a79ca929.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/4ba54c8c49.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/4de960d2c6.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/4e61073867.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/51e3c28cdb.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/5b33956121.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/5b7fb069e4.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/5cd0548db4.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/5cd5b49a27.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/5d453d225b.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/ariselu/61e6d657be.jpg,7,ariselu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/bandar_laddu/07efe89327.jpg,8,bandar_laddu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/bandar_laddu/0aaf6f0409.jpg,8,bandar_laddu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/bandar_laddu/0b5ed70271.jpg,8,bandar_laddu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/bandar_laddu/0b7aea5fad.jpg,8,bandar_laddu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/bandar_laddu/0c4a1135ec.jpg,8,bandar_laddu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/bandar_laddu/11c32385af.jpg,8,bandar_laddu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/bandar_laddu/17d7d185a0.jpg,8,bandar_laddu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/bandar_laddu/1b478b0569.jpg,8,bandar_laddu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/bandar_laddu/1d04f0c080.jpg,8,bandar_laddu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/bandar_laddu/1d9ae560e1.jpg,8,bandar_laddu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/bandar_laddu/1e1c1f1177.jpg,8,bandar_laddu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/bandar_laddu/1f98260713.jpg,8,bandar_laddu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/bandar_laddu/1fec4ea59f.jpg,8,bandar_laddu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/bandar_laddu/1ffe8afc17.jpg,8,bandar_laddu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/bandar_laddu/20baf22064.jpg,8,bandar_laddu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/bandar_laddu/24bac7157c.jpg,8,bandar_laddu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/bandar_laddu/2bbd80dc73.jpg,8,bandar_laddu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/bandar_laddu/34a986f1c6.jpg,8,bandar_laddu,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/bandar_laddu/35a55ccaed.jpg,8,bandar_laddu,train
